Selection	Begin Time (s)	End Time (s)
2869	48537.210750	48538.358250
2870	48548.022750	48549.042750
2871	48595.070250	48596.115750
2872	48630.846750	48631.994250
2873	48655.046250	48656.244750
2874	48701.940750	48703.241250
2875	48707.780250	48708.800250
2876	48777.548250	48778.619250
2877	48779.001750	48780.506250
2878	48853.028250	48854.099250
2879	48871.311750	48872.408250
2880	48891.992250	48893.981250
2881	48898.494750	48899.744250
2882	48904.283250	48905.736750
2883	48911.397750	48912.723750
2884	48921.138750	48922.464750
2885	48930.854250	48932.792250
2886	48946.817250	48948.500250
2887	48953.957250	48955.053750
2888	48956.124750	48957.297750
2889	48960.765750	48962.040750
2890	48966.860250	48968.058750
2891	48974.765250	48975.785250
2892	48987.387750	48989.606250
2893	48994.298250	48996.261750
2894	49000.596750	49002.254250
2895	49004.192250	49005.492750
2896	49071.155250	49072.532250
2897	49090.305750	49091.835750
2898	49113.357750	49114.479750
2899	49132.074750	49133.426250
2900	49134.752250	49136.154750
2901	49176.521250	49177.694250
2902	49178.408250	49179.428250
2903	49183.278750	49185.191250
2904	49188.761250	49190.826750
2905	49196.615250	49197.915750
2906	49206.560250	49207.631250
2907	49211.073750	49213.241250
2908	49213.955250	49215.077250
2909	49233.309750	49234.329750
2910	49243.178250	49247.768250
2911	49248.227250	49249.349250
2912	49253.964750	49255.877250
2913	49259.523750	49262.481750
2914	49266.026250	49267.173750
2915	49272.095250	49273.446750
2916	49274.951250	49276.124250
2917	49282.397250	49283.672250
2918	49285.049250	49286.094750
2919	49286.298750	49287.446250
2920	49310.651250	49311.671250
2921	49317.893250	49320.137250
2922	49349.436750	49350.533250
2923	49356.347250	49357.418250
2924	49361.115750	49362.339750
2925	49363.410750	49364.558250
2926	49368.128250	49369.275750
2927	49398.626250	49400.258250
2928	49412.243250	49413.365250
2929	49423.616250	49425.503250
2930	49436.723250	49438.431750
2931	49443.659250	49445.061750
2932	49451.334750	49452.839250
2933	49457.276250	49459.010250
2934	49471.199250	49473.443250
2935	49478.568750	49480.251750
2936	49492.823250	49493.970750
2937	49498.688250	49500.728250
2938	49511.897250	49514.702250
2939	49538.544750	49540.406250
2940	49603.136250	49604.156250
2941	49608.542250	49610.123250
2942	49616.345250	49617.416250
2943	49622.592750	49623.791250
2944	49647.939750	49649.546250
2945	49650.056250	49653.320250
2946	49660.052250	49661.862750
2947	49689.938250	49691.238750
2948	49692.462750	49693.686750
2949	49698.276750	49699.475250
2950	49704.014250	49705.646250
2951	49710.899250	49712.352750
2952	49715.259750	49716.381750
2953	49726.964250	49728.111750
2954	49734.563250	49735.991250
2955	49748.307750	49750.143750
2956	49797.114750	49800.353250
2957	49804.943250	49805.963250
2958	49832.126250	49833.375750
2959	49836.104250	49837.914750
2960	49887.869250	49889.399250
2961	49907.172750	49908.192750
2962	49913.165250	49914.440250
2963	49942.158750	49943.178750
2964	49971.560250	49972.707750
2965	49991.144250	49992.572250
2966	50021.948250	50023.452750
2967	50038.038750	50041.353750
2968	50075.192250	50076.237750
2969	50094.368250	50095.668750
2970	50107.143750	50108.393250
2971	50119.536750	50120.735250
2972	50181.323250	50183.720250
2973	50189.534250	50191.089750
2974	50224.571250	50225.795250
2975	50228.880750	50231.660250
2976	50232.552750	50234.082750
2977	50236.556250	50237.627250
2978	50242.829250	50244.435750
2979	50262.005250	50264.351250
2980	50267.385750	50269.170750
2981	50278.784250	50280.110250
2982	50290.437750	50291.483250
2983	50367.243750	50368.799250
2984	50372.853750	50373.873750
2985	50374.332750	50376.398250
2986	50430.968250	50433.186750
2987	50490.995250	50492.040750
2988	50531.106750	50532.483750
2989	50560.202250	50563.032750
2990	50578.842750	50579.913750
2991	50600.339250	50602.455750
2992	50605.490250	50606.892750
2993	50622.677250	50623.799250
2994	50693.694750	50695.097250
2995	50747.958750	50749.259250
2996	50760.224250	50761.677750
2997	50773.943250	50775.167250
2998	50782.817250	50784.270750
2999	50829.023250	50831.547750
3000	50833.358250	50837.744250
3001	50839.121250	50840.319750
3002	50890.350750	50891.498250
3003	50908.506750	50909.552250
3004	50911.668750	50914.779750
3005	50983.094250	50984.394750
3006	51001.683750	51002.831250
3007	51027.897750	51030.014250
3008	51045.849750	51047.354250
3009	51066.785250	51067.983750
3010	51092.208750	51093.636750
3011	51101.031750	51102.051750
3012	51116.510250	51118.014750
3013	51151.649250	51153.306750
3014	51171.360750	51172.406250
3015	51178.118250	51179.240250
3016	51182.096250	51183.804750
3017	51187.986750	51189.108750
3018	51197.574750	51198.926250
3019	51273.666750	51274.890750
3020	51295.775250	51296.922750
3021	51302.634750	51303.705750
3022	51308.525250	51309.749250
3023	51323.876250	51325.431750
3024	51326.043750	51328.007250
3025	51340.196250	51341.675250
3026	51368.016750	51369.087750
3027	51369.929250	51371.000250
3028	51420.521250	51421.668750
3029	51462.774750	51464.100750
3030	51469.557750	51470.603250
3031	51473.510250	51474.708750
3032	51510.740250	51513.774750
3033	51523.974750	51525.453750
3034	51593.411250	51595.145250
3035	51630.233250	51632.375250
3036	51651.347250	51656.421750
3037	51678.836250	51680.009250
3038	51731.595750	51733.278750
3039	51786.471750	51787.823250
3040	51790.832250	51793.025250
3041	51836.324250	51837.344250
3042	51913.385250	51914.711250
3043	51921.672750	51922.743750
3044	51957.755250	51958.800750
3045	51987.233250	51989.145750
3046	51995.214750	51996.413250
3047	52047.285750	52049.555250
3048	52149.591750	52150.968750
3049	52360.451250	52361.700750
3050	52369.401750	52370.753250
3051	52377.969750	52379.219250
3052	52406.580750	52407.677250
3053	52408.671750	52412.088750
3054	52444.601250	52445.723250
3055	52540.710750	52541.781750
3056	52545.683250	52547.417250
3057	52575.798750	52578.093750
3058	52591.761750	52592.781750
3059	52600.533750	52603.772250
3060	52630.649250	52631.822250
3061	52648.677750	52650.029250
3062	52689.120750	52690.472250
3063	52730.634750	52732.011750
3064	52747.031250	52748.204250
3065	52758.633750	52759.832250
3066	52811.087250	52813.254750
3067	52835.720250	52837.148250
3068	52842.044250	52843.599750
3069	52848.623250	52849.694250
3070	52864.560750	52867.952250
3071	52871.037750	52873.358250
3072	52907.706750	52909.160250
3073	52910.384250	52911.633750
3074	53067.948750	53069.631750
3075	53071.238250	53072.283750
3076	53160.819750	53162.196750
3077	53176.910250	53178.006750
3078	53191.164750	53192.184750
3079	53232.015750	53233.367250
3080	53252.211750	53253.512250
3081	53285.081250	53289.186750
3082	53388.662250	53390.064750
3083	53423.469750	53425.280250
3084	53443.640250	53444.787750
3085	53448.332250	53449.862250
3086	53507.543250	53508.792750
3087	53513.280750	53514.504750
3088	53531.309250	53532.686250
3089	53538.296250	53539.367250
3090	53560.761750	53562.291750
3091	53646.569250	53648.175750
3092	53668.116750	53669.697750
3093	53704.836750	53707.080750
3094	53714.297250	53715.827250
3095	53791.587750	53793.755250
3096	53832.617250	53833.841250
3097	53835.447750	53836.952250
3098	53869.031250	53870.637750
3099	53890.094250	53892.338250
3100	53915.517750	53916.690750
3101	53964.350250	53965.497750
3102	53983.118250	53984.214750
3103	53986.892250	53988.090750
3104	54089.351250	54091.722750
3105	54116.457750	54117.656250
3106	54142.926750	54145.247250
3107	54185.435250	54187.194750
3108	54196.527750	54199.103250
3109	54199.383750	54200.760750
3110	54235.797750	54236.996250
3111	54279.606750	54281.085750
3112	54290.036250	54291.872250
3113	54293.759250	54295.263750
3114	54347.691750	54349.196250
3115	54372.197250	54375.257250
3116	54375.614250	54377.424750
3117	54389.103750	54390.582750
3118	54421.539750	54422.585250
3119	54426.843750	54428.985750
3120	54446.478750	54448.059750
3121	54461.651250	54462.977250
3122	54471.519750	54473.049750
3123	54478.073250	54479.628750
3124	54484.448250	54486.233250
3125	54487.533750	54488.757750
3126	54491.486250	54492.888750
3127	54511.503750	54512.600250
3128	54540.293250	54542.027250
3129	54543.429750	54545.163750
3130	54558.372750	54560.642250
3131	54595.806750	54597.515250
3132	54599.963250	54601.544250
3133	54610.902750	54613.146750
3134	54615.110250	54616.155750
3135	54693.267750	54696.021750
3136	54711.041250	54712.979250
3137	54714.636750	54715.988250
3138	54779.151750	54782.109750
3139	54796.746750	54797.766750
3140	54822.272250	54823.598250
3141	54824.133750	54825.867750
3142	54826.556250	54828.264750
3143	54889.388250	54890.688750
3144	54924.450750	54925.521750
3145	54945.207750	54946.278750
3146	54946.686750	54947.859750
3147	54962.369250	54963.822750
3148	55114.017750	55115.088750
3149	55140.282750	55141.481250
3150	55169.429250	55170.474750
3151	55180.343250	55181.363250
3152	55194.699750	55195.770750
3153	55272.168750	55273.265250
3154	55292.747250	55294.608750
3155	55318.298250	55319.343750
3156	55446.741750	55448.067750
3157	55471.247250	55472.292750
3158	55500.801750	55503.861750
3159	55509.395250	55510.772250
3160	55556.136750	55558.431750
3161	55606.473750	55607.621250
3162	55612.160250	55613.664750
3163	55644.494250	55647.197250
3164	55668.413250	55669.586250
3165	55686.645750	55687.665750
3166	55722.881250	55729.562250
3167	55765.134750	55766.409750
3168	55811.901750	55813.763250
3169	55815.267750	55816.415250
3170	55818.684750	55820.520750
3171	55834.953750	55836.560250
3172	55852.319250	55853.390250
3173	55888.937250	55890.798750
3174	55902.885750	55903.931250
3175	55920.965250	55922.087250
3176	55922.622750	55924.280250
3177	55924.943250	55926.422250
3178	55948.556250	55950.545250
3179	55977.677250	55979.181750
3180	55987.443750	55989.917250
3181	56079.269250	56081.768250
3182	56107.319250	56109.716250
3183	56130.600750	56132.640750
3184	56182.008750	56183.309250
3185	56217.071250	56219.034750
3186	56224.364250	56225.511750
3187	56303.133750	56304.179250
3188	56315.016750	56316.470250
3189	56345.667750	56346.713250
3190	56352.348750	56353.368750
3191	56387.436750	56390.394750
3192	56534.342250	56535.617250
3193	56640.524250	56642.232750
3194	56683.772250	56684.843250
3195	56761.062750	56762.592750
3196	56801.352750	56802.831750
3197	56828.994750	56830.524750
3198	56835.191250	56838.098250
3199	56841.489750	56842.662750
3200	56851.230750	56852.250750
3201	56892.489750	56894.172750
3202	56917.428750	56918.780250
3203	56926.251750	56927.883750
3204	56990.970750	56992.092750
3205	57007.596750	57008.616750
3206	57088.049250	57089.502750
3207	57143.027250	57144.302250
3208	57151.722750	57154.094250
3209	57160.265250	57161.336250
3210	57211.214250	57213.126750
3211	57261.500250	57265.019250
3212	57367.886250	57370.385250
3213	57431.330250	57435.206250
3214	57490.668750	57494.213250
3215	57503.469750	57504.744750
3216	57511.374750	57512.904750
3217	57550.160250	57552.557250
3218	57559.416750	57560.717250
3219	57564.644250	57567.194250
3220	57579.408750	57580.632750
3221	57582.570750	57583.896750
3222	57605.673750	57607.892250
3223	57634.463250	57637.395750
3224	57638.645250	57640.328250
3225	57691.073250	57692.858250
3226	57734.066250	57735.443250
3227	57741.767250	57744.087750
3228	57744.546750	57745.872750
3229	57746.765250	57749.391750
3230	57799.652250	57801.207750
3231	57816.864750	57818.114250
3232	57844.608750	57846.011250
3233	57855.446250	57858.327750
3234	57863.096250	57865.008750
3235	57883.725750	57885.204750
3236	57890.661750	57892.242750
3237	57896.807250	57898.821750
3238	57910.908750	57912.540750
3239	57913.764750	57915.881250
3240	57979.172250	57981.773250
3241	58040.933250	58043.279250
3242	58043.967750	58046.517750
3243	58067.555250	58069.059750
3244	58069.467750	58071.635250
3245	58105.524750	58106.570250
3246	58114.908750	58116.387750
3247	58121.538750	58122.966750
3248	58123.553250	58126.944750
3249	58159.967250	58162.670250
3250	58173.813750	58175.879250
3251	58182.483750	58186.869750
3252	58219.458750	58221.269250
3253	58291.062750	58292.235750
3254	58320.209250	58322.070750
3255	58322.325750	58323.983250
3256	58328.190750	58331.964750
3257	58354.812750	58356.801750
3258	58359.632250	58364.171250
3259	58366.695750	58368.429750
3260	58408.566750	58411.881750
3261	58444.853250	58447.301250
3262	58476.677250	58477.952250
3263	58484.123250	58485.423750
3264	58488.126750	58489.401750
3265	58501.412250	58506.512250
3266	58522.169250	58523.622750
3267	58537.826250	58542.033750
3268	58557.410250	58558.940250
3269	58592.702250	58595.201250
3270	58596.399750	58597.496250
3271	58600.352250	58601.933250
3272	58624.067250	58625.469750
3273	58670.834250	58672.313250
3274	58676.724750	58681.671750
3275	58681.926750	58686.210750
3276	58692.509250	58693.860750
3277	58703.627250	58704.876750
3278	58730.478750	58733.054250
3279	58733.742750	58734.915750
3280	58771.125750	58773.242250
3281	58776.047250	58778.316750
3282	58792.826250	58797.747750
3283	58806.392250	58807.437750
3284	58856.346750	58859.559750
3285	58859.967750	58861.497750
3286	58881.413250	58883.682750
3287	58884.039750	58885.620750
3288	58901.685750	58904.159250
3289	58907.933250	58910.381250
3290	58917.495750	58919.204250
3291	58934.937750	58937.640750
3292	58956.842250	58957.862250
3293	58972.473750	58974.819750
3294	58990.221750	58993.052250
3295	59006.567250	59009.856750
3296	59018.424750	59022.428250
3297	59023.728750	59025.590250
3298	59026.686750	59027.961750
3299	59041.884750	59047.826250
3300	59083.194750	59084.699250
3301	59089.901250	59090.972250
3302	59098.290750	59101.554750
3303	59103.977250	59105.073750
3304	59111.091750	59113.616250
3305	59117.594250	59118.639750
3306	59124.275250	59126.723250
3307	59148.015750	59149.494750
3308	59160.791250	59162.372250
3309	59175.963750	59182.823250
3310	59183.894250	59185.857750
3311	59193.992250	59195.012250
3312	59205.033750	59207.124750
3313	59214.723750	59215.743750
3314	59226.938250	59229.462750
3315	59230.559250	59231.808750
3316	59247.057750	59248.281750
3317	59252.004750	59253.152250
3318	59256.314250	59257.410750
3319	59282.655750	59283.777750
3320	59291.351250	59293.110750
3321	59307.314250	59310.323250
3322	59336.001750	59337.200250
3323	59349.083250	59350.664250
3324	59361.629250	59363.261250
3325	59364.102750	59365.148250
3326	59378.280750	59379.759750
3327	59384.732250	59388.353250
3328	59401.893750	59404.061250
3329	59404.443750	59405.616750
3330	59417.550750	59420.559750
3331	59428.566750	59433.258750
3332	59441.367750	59442.974250
3333	59456.565750	59459.013750
3334	59459.268750	59460.365250
3335	59484.207750	59485.533750
3336	59495.096250	59496.881250
3337	59537.375250	59538.879750
3338	59540.435250	59542.296750
3339	59548.620750	59551.170750
3340	59565.119250	59567.541750
3341	59590.083750	59591.154750
3342	59592.200250	59593.424250
3343	59596.101750	59598.677250
3344	59612.498250	59614.181250
3345	59619.638250	59620.811250
3346	59650.212750	59653.808250
3347	59689.788750	59691.140250
3348	59710.877250	59713.172250
3349	59729.874750	59730.894750
3350	59765.523750	59766.747750
3351	59776.947750	59778.758250
3352	59779.625250	59780.696250
3353	59818.283250	59819.405250
3354	59826.213750	59829.197250
3355	59834.807250	59836.490250
3356	59843.885250	59845.211250
3357	59855.181750	59857.578750
3358	59862.551250	59864.514750
3359	59881.472250	59882.568750
3360	59908.094250	59910.440250
3361	59934.741750	59936.475750
3362	59947.848750	59949.939750
3363	59986.914750	59987.985750
3364	59990.357250	59991.989250
3365	60023.711250	60025.674750
3366	60027.179250	60028.454250
3367	60051.098250	60052.857750
3368	60053.189250	60057.932250
3369	60061.859250	60064.638750
3370	60075.629250	60078.051750
3371	60130.505250	60131.703750
3372	60156.821250	60158.325750
3373	60166.103250	60167.276250
3374	60179.286750	60181.887750
3375	60185.636250	60188.517750
3376	60205.322250	60207.056250
3377	60207.872250	60209.453250
3378	60218.811750	60223.070250
3379	60232.785750	60233.831250
3380	60239.313750	60240.359250
3381	60255.837750	60259.764750
3382	60290.492250	60291.792750
3383	60302.808750	60304.185750
3384	60306.531750	60307.883250
3385	60314.487750	60316.196250
3386	60328.589250	60330.450750
3387	60332.235750	60333.587250
3388	60344.093250	60346.056750
3389	60346.770750	60348.300750
3390	60369.567750	60372.780750
3391	60374.565750	60376.886250
3392	60377.217750	60378.288750
3393	60395.883750	60397.260750
3394	60397.923750	60400.040250
3395	60402.870750	60405.114750
3396	60426.126750	60429.569250
3397	60442.625250	60446.067750
3398	60446.475750	60448.490250
3399	60476.030250	60477.126750
3400	60481.640250	60482.685750
3401	60487.556250	60488.907750
3402	60510.480750	60511.934250
3403	60523.026750	60525.296250
3404	60539.448750	60541.131750
3405	60552.071250	60554.289750
3406	60564.005250	60566.478750
3407	60577.724250	60579.024750
3408	60592.947750	60596.925750
3409	60604.805250	60609.624750
3410	60632.778750	60635.252250
3411	60648.512250	60652.515750
3412	60665.291250	60666.948750
3413	60677.174250	60678.704250
3414	60693.494250	60695.534250
3415	60702.801750	60707.238750
3416	60726.899250	60729.219750
3417	60733.682250	60734.778750
3418	60736.155750	60738.093750
3419	60740.363250	60741.663750
3420	60742.530750	60743.703750
3421	60755.739750	60757.346250
3422	60767.316750	60768.336750
3423	60768.744750	60770.427750
3424	60780.423750	60781.647750
3425	60785.676750	60786.696750
3426	60812.885250	60813.981750
3427	60834.993750	60836.676750
3428	60848.228250	60849.299250
3429	60876.788250	60878.114250
3430	60878.828250	60879.873750
3431	60881.888250	60883.571250
3432	60902.339250	60903.359250
3433	60905.577750	60908.000250
3434	60917.715750	60919.322250
3435	60931.587750	60933.653250
3436	60953.466750	60954.614250
3437	60957.036750	60958.413750
3438	60962.417250	60963.641250
3439	61011.861750	61016.247750
3440	61027.697250	61029.354750
3441	61037.846250	61039.605750
3442	61039.860750	61040.957250
3443	61042.053750	61045.445250
3444	61054.217250	61055.390250
3445	61069.160250	61071.480750
3446	61080.635250	61081.935750
3447	61082.343750	61086.474750
3448	61111.464750	61113.504750
3449	61124.648250	61126.892250
3450	61127.453250	61129.569750
3451	61136.505750	61141.911750
3452	61147.215750	61148.286750
3453	61165.805250	61170.293250
3454	61180.671750	61185.822750
3455	61186.281750	61187.378250
3456	61199.465250	61201.454250
3457	61219.457250	61222.415250
3458	61225.577250	61227.948750
3459	61245.620250	61246.946250
3460	61256.049750	61257.732750
3461	61258.497750	61262.246250
3462	61289.684250	61290.984750
3463	61296.900750	61298.124750
3464	61301.898750	61306.437750
3465	61317.122250	61321.559250
3466	61352.669250	61356.825750
3467	61362.410250	61364.016750
3468	61409.559750	61412.211750
3469	61423.584750	61425.318750
3470	61435.110750	61438.910250
3471	61463.976750	61465.634250
3472	61465.965750	61470.657750
3473	61479.735750	61482.795750
3474	61490.343750	61491.542250
3475	61493.097750	61494.245250
3476	61504.904250	61509.774750
3477	61518.495750	61519.898250
3478	61543.893750	61549.835250
3479	61550.574750	61552.614750
3480	61558.352250	61563.528750
3481	61585.203750	61586.912250
3482	61592.114250	61593.185250
3483	61599.636750	61601.319750
3484	61601.676750	61602.747750
3485	61603.053750	61605.093750
3486	61611.953250	61613.534250
3487	61616.874750	61620.189750
3488	61624.550250	61625.901750
3489	61630.925250	61631.945250
3490	61636.178250	61639.595250
3491	61649.055750	61651.376250
3492	61655.303250	61657.266750
3493	61702.478250	61704.237750
3494	61717.497750	61718.721750
3495	61724.535750	61725.810750
3496	61730.961750	61732.032750
3497	61738.127250	61740.677250
3498	61768.625250	61771.302750
3499	61782.752250	61786.679250
3500	61787.061750	61789.127250
3501	61823.552250	61825.235250
3502	61829.901750	61832.094750
3503	61850.786250	61853.081250
3504	61861.088250	61863.918750
3505	61880.570250	61883.375250
3506	61897.578750	61899.720750
3507	61901.709750	61904.540250
3508	61918.947750	61921.421250
3509	61935.879750	61938.659250
3510	61957.044750	61962.144750
3511	61973.058750	61975.455750
3512	61992.183750	61994.937750
3513	62000.624250	62001.669750
3514	62013.552750	62018.448750
3515	62026.073250	62028.750750
3516	62048.487750	62050.119750
3517	62050.425750	62051.573250
3518	62067.944250	62072.814750
3519	62080.566750	62084.111250
3520	62098.773750	62099.921250
3521	62105.480250	62106.627750
3522	62108.616750	62109.713250
3523	62122.743750	62126.441250
3524	62126.900250	62128.277250
3525	62133.836250	62134.907250
3526	62135.595750	62139.701250
3527	62142.761250	62145.489750
3528	62165.711250	62166.960750
3529	62167.317750	62168.337750
3530	62172.825750	62174.432250
3531	62175.630750	62177.058750
3532	62186.111250	62187.258750
3533	62199.498750	62200.875750
3534	62206.434750	62207.556750
3535	62212.937250	62214.467250
3536	62228.874750	62231.730750
3537	62232.801750	62238.437250
3538	62241.318750	62242.542750
3539	62247.846750	62248.866750
3540	62255.598750	62257.562250
3541	62288.009250	62289.309750
3542	62291.043750	62292.420750
3543	62327.151750	62329.064250
3544	62329.242750	62330.339250
3545	62334.470250	62336.051250
3546	62341.355250	62342.528250
3547	62349.260250	62351.096250
3548	62358.542250	62359.613250
3549	62363.922750	62366.931750
3550	62373.561750	62375.015250
3551	62398.016250	62399.138250
3552	62405.258250	62409.261750
3553	62419.410750	62420.889750
3554	62437.388250	62438.790750
3555	62447.562750	62449.118250
3556	62460.287250	62463.194250
3557	62464.443750	62466.279750
3558	62469.416250	62470.691250
3559	62477.193750	62478.290250
3560	62495.400750	62496.675750
3561	62525.669250	62528.142750
3562	62528.958750	62530.616250
3563	62539.770750	62541.606750
3564	62550.149250	62551.271250
3565	62574.323250	62575.470750
3566	62581.055250	62582.279250
3567	62593.320750	62596.176750
3568	62596.916250	62598.752250
3569	62618.463750	62619.509250
3570	62632.922250	62635.319250
3571	62640.597750	62641.643250
3572	62641.974750	62643.428250
3573	62646.666750	62647.712250
3574	62658.651750	62659.875750
3575	62688.308250	62689.455750
3576	62689.863750	62691.240750
3577	62692.592250	62695.167750
3578	62702.613750	62703.786750
3579	62716.434750	62718.066750
3580	62720.055750	62722.325250
3581	62731.479750	62733.443250
3582	62741.144250	62744.255250
3583	62751.012750	62754.327750
3584	62771.157750	62772.330750
3585	62776.844250	62778.782250
3586	62785.845750	62787.222750
3587	62817.465750	62821.163250
3588	62825.243250	62827.130250
3589	62829.399750	62831.363250
3590	62841.588750	62843.654250
3591	62848.167750	62849.289750
3592	62860.535250	62861.963250
3593	62879.660250	62884.428750
3594	62902.559250	62903.630250
3595	62908.730250	62909.826750
3596	62912.019750	62914.365750
3597	62915.691750	62916.890250
3598	62926.299750	62930.481750
3599	62935.862250	62937.545250
3600	62954.630250	62955.803250
3601	62962.254750	62964.243750
3602	62991.732750	62993.160750
3603	62993.900250	62997.903750
3604	63014.529750	63015.549750
3605	63039.876750	63041.891250
3606	63052.779750	63054.131250
3607	63083.073750	63084.909750
3608	63112.551750	63115.127250
3609	63134.226750	63139.964250
3610	63141.417750	63143.024250
3611	63170.028750	63175.205250
3612	63184.793250	63188.439750
3613	63206.927250	63209.961750
3614	63227.633250	63230.259750
3615	63267.311250	63269.733750
3616	63270.983250	63272.105250
3617	63276.440250	63279.729750
3618	63326.496750	63328.409250
3619	63331.596750	63333.636750
3620	63339.246750	63340.802250
3621	63359.621250	63361.100250
3622	63371.172750	63373.926750
3623	63377.777250	63379.358250
3624	63389.175750	63392.847750
3625	63394.785750	63396.774750
3626	63437.829750	63440.405250
3627	63441.782250	63443.949750
3628	63444.306750	63445.913250
3629	63467.792250	63473.172750
3630	63478.272750	63479.726250
3631	63495.765750	63497.372250
3632	63498.315750	63499.361250
3633	63507.954750	63509.051250
3634	63514.559250	63515.681250
3635	63517.593750	63519.225750
3636	63520.016250	63521.418750
3637	63563.213250	63564.233250
3638	63581.496750	63582.516750
3639	63592.308750	63593.583750
3640	63601.361250	63603.605250
3641	63628.773750	63630.380250
3642	63645.042750	63647.006250
3643	63709.991250	63711.164250
3644	63724.500750	63725.520750
3645	63726.591750	63728.045250
3646	63753.392250	63754.692750
3647	63755.024250	63757.548750
3648	63791.004750	63794.829750
3649	63824.180250	63825.353250
3650	63848.889750	63850.011750
3651	63850.700250	63852.638250
3652	63855.392250	63856.718250
3653	63859.319250	63860.466750
3654	63885.915750	63887.343750
3655	63898.844250	63902.261250
3656	63926.868750	63928.526250
3657	64015.583250	64017.215250
3658	64017.929250	64020.045750
3659	64024.431750	64026.318750
3660	64030.475250	64037.054250
3661	64068.597750	64069.694250
3662	64070.051250	64072.397250
3663	64081.424250	64082.979750
3664	64092.720750	64094.403750
3665	64094.888250	64097.310750
3666	64126.788750	64131.506250
3667	64140.329250	64142.726250
3668	64144.128750	64147.035750
3669	64182.353250	64183.373250
3670	64187.733750	64190.258250
3671	64195.332750	64198.341750
3672	64198.724250	64200.101250
3673	64200.713250	64203.288750
3674	64236.336750	64237.841250
3675	64244.675250	64246.970250
3676	64303.197750	64304.931750
3677	64434.395250	64436.307750
3678	64461.144750	64462.164750
3679	64463.873250	64464.969750
3680	64487.766750	64488.863250
3681	64527.750750	64529.025750
3682	64529.433750	64530.581250
3683	64549.910250	64552.511250
3684	64564.623750	64569.188250
3685	64581.147750	64584.182250
3686	64603.689750	64608.738750
3687	64612.181250	64613.201250
3688	64618.862250	64620.443250
3689	64620.723750	64621.845750
3690	64623.197250	64624.242750
3691	64627.557750	64630.617750
3692	64638.038250	64640.945250
3693	64661.804250	64665.425250
3694	64665.705750	64668.357750
3695	64680.317250	64686.870750
3696	64691.639250	64696.458750
3697	64735.754250	64736.850750
3698	64746.234750	64750.263750
3699	64786.805250	64789.635750
3700	64790.298750	64791.548250
3701	64804.451250	64805.522250
3702	64841.171250	64842.420750
3703	64844.231250	64846.959750
3704	64855.017750	64858.587750
3705	64859.556750	64861.035750
3706	64876.386750	64877.432250
3707	64882.226250	64883.271750
3708	64902.294750	64903.977750
3709	64904.895750	64906.833750
3710	64912.673250	64914.126750
3711	64921.827750	64924.097250
3712	64936.158750	64941.156750
3713	64950.285750	64951.662750
3714	64956.737250	64958.726250
3715	64976.576250	64981.446750
3716	64981.701750	64983.155250
3717	64991.085750	64994.400750
3718	65022.629250	65024.694750
3719	65029.718250	65031.146250
3720	65031.630750	65037.674250
3721	65047.032750	65049.098250
3722	65086.379250	65090.076750
3723	65092.142250	65093.340750
3724	65101.271250	65102.418750
3725	65102.826750	65104.509750
3726	65126.337750	65127.459750
3727	65127.944250	65129.601750
3728	65141.076750	65147.579250
3729	65155.382250	65156.427750
3730	65156.937750	65158.263750
3731	65158.748250	65160.558750
3732	65197.304250	65203.679250
3733	65211.966750	65215.154250
3734	65238.639750	65240.067750
3735	65253.506250	65254.628250
3736	65319.423750	65320.443750
3737	65329.419750	65332.785750
3738	65334.647250	65336.100750
3739	65346.173250	65348.009250
3740	65387.177250	65391.843750
3741	65392.736250	65394.240750
3742	65401.202250	65404.619250
3743	65442.690750	65447.994750
3744	65449.830750	65451.411750
3745	65456.001750	65460.693750
3746	65478.339750	65479.410750
3747	65498.025750	65499.275250
3748	65511.336750	65512.764750
3749	65513.402250	65517.099750
3750	65518.527750	65519.649750
3751	65549.051250	65552.111250
3752	65558.205750	65559.378750
3753	65564.223750	65567.742750
3754	65589.570750	65590.871250
3755	65605.508250	65608.517250
3756	65615.351250	65616.396750
3757	65620.935750	65624.760750
3758	65632.844250	65639.117250
3759	65648.807250	65652.453750
3760	65660.333250	65661.582750
3761	65674.562250	65678.259750
3762	65687.796750	65693.916750
3763	65704.575750	65707.049250
3764	65717.453250	65719.008750
3765	65719.263750	65721.176250
3766	65721.482250	65722.808250
3767	65745.783750	65749.328250
3768	65757.080250	65762.894250
3769	65801.756250	65805.249750
3770	65812.823250	65819.325750
3771	65886.365250	65888.405250
3772	65888.685750	65891.847750
3773	65915.409750	65916.506250
3774	65961.207750	65963.298750
3775	65997.851250	65999.738250
3776	66018.404250	66019.755750
3777	66027.354750	66029.394750
3778	66047.397750	66050.840250
3779	66051.452250	66053.823750
3780	66063.054750	66066.930750
3781	66102.707250	66108.572250
3782	66117.012750	66123.030750
3783	66158.399250	66163.320750
3784	66165.564750	66166.865250
3785	66171.200250	66177.422250
3786	66189.942750	66191.013750
3787	66204.222750	66205.497750
3788	66821.118750	66822.903750
3789	66823.643250	66828.131250
3790	66829.967250	66832.032750
3791	66860.771250	66862.301250
3792	66865.794750	66868.013250
3793	66872.552250	66875.102250
3794	66939.362250	66940.892250
3795	66942.677250	66944.105250
3796	66946.706250	66948.261750
3797	66953.132250	66955.299750
3798	66988.424250	66990.744750
3799	66991.917750	66994.416750
3800	66997.680750	66999.185250
